x_cm,y_cm,z_cm,ex_kVcm,ey_kVcm,ez_kVcm
   -1.3333,    2.0000,   25.0000, -0.46785969E+01,  0.00000000E+00, -0.58874963E+00
    0.0000,   -2.0000,   25.0000, -0.46483692E+01,  0.00000000E+00, -0.58104617E+00
    0.0000,   -1.0000,   25.0000, -0.46483692E+01,  0.00000000E+00, -0.58104617E+00
    0.0000,    0.0000,   25.0000, -0.46483692E+01,  0.00000000E+00, -0.58104617E+00
    0.0000,    1.0000,   25.0000, -0.46483692E+01,  0.00000000E+00, -0.58104617E+00
    0.0000,    2.0000,   25.0000, -0.46483692E+01,  0.00000000E+00, -0.58104617E+00
    1.3333,   -2.0000,   25.0000, -0.46185233E+01,  0.00000000E+00, -0.57349215E+00
    1.3333,   -1.0000,   25.0000, -0.46185233E+01,  0.00000000E+00, -0.57349215E+00
    1.3333,    0.0000,   25.0000, -0.46185233E+01,  0.00000000E+00, -0.57349215E+00
    1.3333,    1.0000,   25.0000, -0.46185233E+01,  0.00000000E+00, -0.57349215E+00
    1.3333,    2.0000,   25.0000, -0.46185233E+01,  0.00000000E+00, -0.57349215E+00
    2.6667,   -2.0000,   25.0000, -0.45890522E+01,  0.00000000E+00, -0.56608376E+00
    2.6667,   -1.0000,   25.0000, -0.45890522E+01,  0.00000000E+00, -0.56608376E+00
    2.6667,    0.0000,   25.0000, -0.45890522E+01,  0.00000000E+00, -0.56608376E+00
    2.6667,    1.0000,   25.0000, -0.45890522E+01,  0.00000000E+00, -0.56608376E+00
    2.6667,    2.0000,   25.0000, -0.45890522E+01,  0.00000000E+00, -0.56608376E+00
    4.0000,   -2.0000,   25.0000, -0.45599489E+01,  0.00000000E+00, -0.55881728E+00
    4.0000,   -1.0000,   25.0000, -0.45599489E+01,  0.00000000E+00, -0.55881728E+00
    4.0000,    0.0000,   25.0000, -0.45599489E+01,  0.00000000E+00, -0.55881728E+00
    4.0000,    1.0000,   25.0000, -0.45599489E+01,  0.00000000E+00, -0.55881728E+00
    4.0000,    2.0000,   25.0000, -0.45599489E+01,  0.00000000E+00, -0.55881728E+00
   -4.0000,   -2.0000,   27.5000, -0.47243444E+01,  0.00000000E+00, -0.66285446E+00
   -4.0000,   -1.0000,   27.5000, -0.47243444E+01,  0.00000000E+00, -0.66285446E+00
   -4.0000,    0.0000,   27.5000, -0.47243444E+01,  0.00000000E+00, -0.66285446E+00
   -4.0000,    1.0000,   27.5000, -0.47243444E+01,  0.00000000E+00, -0.66285446E+00
   -4.0000,    2.0000,   27.5000, -0.47243444E+01,  0.00000000E+00, -0.66285446E+00
   -2.6667,   -2.0000,   27.5000, -0.46936435E+01,  0.00000000E+00, -0.65409730E+00
   -2.6667,   -1.0000,   27.5000, -0.46936435E+01,  0.00000000E+00, -0.65409730E+00
   -2.6667,    0.0000,   27.5000, -0.46936435E+01,  0.00000000E+00, -0.65409730E+00
   -2.6667,    1.0000,   27.5000, -0.46936435E+01,  0.00000000E+00, -0.65409730E+00
   -2.6667,    2.0000,   27.5000, -0.46936435E+01,  0.00000000E+00, -0.65409730E+00
   -1.3333,   -2.0000,   27.5000, -0.46633310E+01,  0.00000000E+00, -0.64551145E+00
   -1.3333,   -1.0000,   27.5000, -0.46633310E+01,  0.00000000E+00, -0.64551145E+00
   -1.3333,    0.0000,   27.5000, -0.46633310E+01,  0.00000000E+00, -0.64551145E+00
   -1.3333,    1.0000,   27.5000, -0.46633310E+01,  0.00000000E+00, -0.64551145E+00
   -1.3333,    2.0000,   27.5000, -0.46633310E+01,  0.00000000E+00, -0.64551145E+00
    0.0000,   -2.0000,   27.5000, -0.46333998E+01,  0.00000000E+00, -0.63709249E+00
    0.0000,   -1.0000,   27.5000, -0.46333998E+01,  0.00000000E+00, -0.63709249E+00
    0.0000,    0.0000,   27.5000, -0.46333998E+01,  0.00000000E+00, -0.63709249E+00
    0.0000,    1.0000,   27.5000, -0.46333998E+01,  0.00000000E+00, -0.63709249E+00
    0.0000,    2.0000,   27.5000, -0.46333998E+01,  0.00000000E+00, -0.63709249E+00
    1.3333,   -2.0000,   27.5000, -0.46038427E+01,  0.00000000E+00, -0.62883616E+00
    1.3333,   -1.0000,   27.5000, -0.46038427E+01,  0.00000000E+00, -0.62883616E+00
    1.3333,    0.0000,   27.5000, -0.46038427E+01,  0.00000000E+00, -0.62883616E+00
    1.3333,    1.0000,   27.5000, -0.46038427E+01,  0.00000000E+00, -0.62883616E+00
    1.3333,    2.0000,   27.5000, -0.46038427E+01,  0.00000000E+00, -0.62883616E+00
    2.6667,   -2.0000,   27.5000, -0.45746531E+01,  0.00000000E+00, -0.62073831E+00
    2.6667,   -1.0000,   27.5000, -0.45746531E+01,  0.00000000E+00, -0.62073831E+00
    2.6667,    0.0000,   27.5000, -0.45746531E+01,  0.00000000E+00, -0.62073831E+00
    2.6667,    1.0000,   27.5000, -0.45746531E+01,  0.00000000E+00, -0.62073831E+00
    2.6667,    2.0000,   27.5000, -0.45746531E+01,  0.00000000E+00, -0.62073831E+00
    4.0000,   -2.0000,   27.5000, -0.45458242E+01,  0.00000000E+00, -0.61279495E+00
    4.0000,   -1.0000,   27.5000, -0.45458242E+01,  0.00000000E+00, -0.61279495E+00
    4.0000,    0.0000,   27.5000, -0.45458242E+01,  0.00000000E+00, -0.61279495E+00
    4.0000,    1.0000,   27.5000, -0.45458242E+01,  0.00000000E+00, -0.61279495E+00
    4.0000,    2.0000,   27.5000, -0.45458242E+01,  0.00000000E+00, -0.61279495E+00
   -4.0000,   -2.0000,   30.0000, -0.47070709E+01,  0.00000000E+00, -0.72047006E+00
   -4.0000,   -1.0000,   30.0000, -0.47070709E+01,  0.00000000E+00, -0.72047006E+00
   -4.0000,    0.0000,   30.0000, -0.47070709E+01,  0.00000000E+00, -0.72047006E+00
   -4.0000,    1.0000,   30.0000, -0.47070709E+01,  0.00000000E+00, -0.72047006E+00
   -4.0000,    2.0000,   30.0000, -0.47070709E+01,  0.00000000E+00, -0.72047006E+00
   -2.6667,   -2.0000,   30.0000, -0.46767082E+01,  0.00000000E+00, -0.71098606E+00
   -2.6667,   -1.0000,   30.0000, -0.46767082E+01,  0.00000000E+00, -0.71098606E+00
   -2.6667,    0.0000,   30.0000, -0.46767082E+01,  0.00000000E+00, -0.71098606E+00
   -2.6667,    1.0000,   30.0000, -0.46767082E+01,  0.00000000E+00, -0.71098606E+00
   -2.6667,    2.0000,   30.0000, -0.46767082E+01,  0.00000000E+00, -0.71098606E+00
   -1.3333,   -2.0000,   30.0000, -0.46467252E+01,  0.00000000E+00, -0.70168670E+00
   -1.3333,   -1.0000,   30.0000, -0.46467252E+01,  0.00000000E+00, -0.70168670E+00
   -1.3333,    0.0000,   30.0000, -0.46467252E+01,  0.00000000E+00, -0.70168670E+00
   -1.3333,    1.0000,   30.0000, -0.46467252E+01,  0.00000000E+00, -0.70168670E+00
   -1.3333,    2.0000,   30.0000, -0.46467252E+01,  0.00000000E+00, -0.70168670E+00
    0.0000,   -2.0000,   30.0000, -0.46171149E+01,  0.00000000E+00, -0.69256726E+00
    0.0000,   -1.0000,   30.0000, -0.46171149E+01,  0.00000000E+00, -0.69256726E+00
    0.0000,    0.0000,   30.0000, -0.46171149E+01,  0.00000000E+00, -0.69256726E+00
    0.0000,    1.0000,   30.0000, -0.46171149E+01,  0.00000000E+00, -0.69256726E+00
    0.0000,    2.0000,   30.0000, -0.46171149E+01,  0.00000000E+00, -0.69256726E+00
    1.3333,   -2.0000,   30.0000, -0.45878707E+01,  0.00000000E+00, -0.68362314E+00
    1.3333,   -1.0000,   30.0000, -0.45878707E+01,  0.00000000E+00, -0.68362314E+00
    1.3333,    0.0000,   30.0000, -0.45878707E+01,  0.00000000E+00, -0.68362314E+00
    1.3333,    1.0000,   30.0000, -0.45878707E+01,  0.00000000E+00, -0.68362314E+00
    1.3333,    2.0000,   30.0000, -0.45878707E+01,  0.00000000E+00, -0.68362314E+00
    2.6667,   -2.0000,   30.0000, -0.45589860E+01,  0.00000000E+00, -0.67484992E+00
    2.6667,   -1.0000,   30.0000, -0.45589860E+01,  0.00000000E+00, -0.67484992E+00
    2.6667,    0.0000,   30.0000, -0.45589860E+01,  0.00000000E+00, -0.67484992E+00
    2.6667,    1.0000,   30.0000, -0.45589860E+01,  0.00000000E+00, -0.67484992E+00
    2.6667,    2.0000,   30.0000, -0.45589860E+01,  0.00000000E+00, -0.67484992E+00
    4.0000,   -2.0000,   30.0000, -0.45304544E+01,  0.00000000E+00, -0.66624332E+00
    4.0000,   -1.0000,   30.0000, -0.45304544E+01,  0.00000000E+00, -0.66624332E+00
    4.0000,    0.0000,   30.0000, -0.45304544E+01,  0.00000000E+00, -0.66624332E+00
    4.0000,    1.0000,   30.0000, -0.45304544E+01,  0.00000000E+00, -0.66624332E+00
    4.0000,    2.0000,   30.0000, -0.45304544E+01,  0.00000000E+00, -0.66624332E+00
