x_cm,y_cm,z_cm,ex_kVcm,ey_kVcm,ez_kVcm
    4.0000,    2.0000,  -12.5000, -0.56485653E-03,  0.00000000E+00,  0.99618927E-03
   -4.0000,   -2.0000,  -10.0000,  0.20580575E-01,  0.00000000E+00,  0.16498654E-01
   -4.0000,   -1.0000,  -10.0000,  0.20580575E-01,  0.00000000E+00,  0.16498654E-01
   -4.0000,    0.0000,  -10.0000,  0.20580575E-01,  0.00000000E+00,  0.16498654E-01
   -4.0000,    1.0000,  -10.0000,  0.20580575E-01,  0.00000000E+00,  0.16498654E-01
   -4.0000,    2.0000,  -10.0000,  0.20580575E-01,  0.00000000E+00,  0.16498654E-01
   -2.6667,   -2.0000,  -10.0000, -0.51054585E-02,  0.00000000E+00,  0.30007946E-01
   -2.6667,   -1.0000,  -10.0000, -0.51054585E-02,  0.00000000E+00,  0.30007946E-01
   -2.6667,    0.0000,  -10.0000, -0.51054585E-02,  0.00000000E+00,  0.30007946E-01
   -2.6667,    1.0000,  -10.0000, -0.51054585E-02,  0.00000000E+00,  0.30007946E-01
   -2.6667,    2.0000,  -10.0000, -0.51054585E-02,  0.00000000E+00,  0.30007946E-01
   -1.3333,   -2.0000,  -10.0000, -0.27166928E-01,  0.00000000E+00,  0.19946946E-01
   -1.3333,   -1.0000,  -10.0000, -0.27166928E-01,  0.00000000E+00,  0.19946946E-01
   -1.3333,    0.0000,  -10.0000, -0.27166928E-01,  0.00000000E+00,  0.19946946E-01
   -1.3333,    1.0000,  -10.0000, -0.27166928E-01,  0.00000000E+00,  0.19946946E-01
   -1.3333,    2.0000,  -10.0000, -0.27166928E-01,  0.00000000E+00,  0.19946946E-01
    0.0000,   -2.0000,  -10.0000, -0.35056084E-01,  0.00000000E+00, -0.22261069E-02
    0.0000,   -1.0000,  -10.0000, -0.35056084E-01,  0.00000000E+00, -0.22261069E-02
    0.0000,    0.0000,  -10.0000, -0.35056084E-01,  0.00000000E+00, -0.22261069E-02
    0.0000,    1.0000,  -10.0000, -0.35056084E-01,  0.00000000E+00, -0.22261069E-02
    0.0000,    2.0000,  -10.0000, -0.35056084E-01,  0.00000000E+00, -0.22261069E-02
    1.3333,   -2.0000,  -10.0000, -0.24978834E-01,  0.00000000E+00, -0.24291249E-01
    1.3333,   -1.0000,  -10.0000, -0.24978834E-01,  0.00000000E+00, -0.24291249E-01
    1.3333,    0.0000,  -10.0000, -0.24978834E-01,  0.00000000E+00, -0.24291249E-01
    1.3333,    1.0000,  -10.0000, -0.24978834E-01,  0.00000000E+00, -0.24291249E-01
    1.3333,    2.0000,  -10.0000, -0.24978834E-01,  0.00000000E+00, -0.24291249E-01
    2.6667,   -2.0000,  -10.0000,  0.28906158E-04,  0.00000000E+00, -0.33336775E-01
    2.6667,   -1.0000,  -10.0000,  0.28906158E-04,  0.00000000E+00, -0.33336775E-01
    2.6667,    0.0000,  -10.0000,  0.28906158E-04,  0.00000000E+00, -0.33336775E-01
    2.6667,    1.0000,  -10.0000,  0.28906158E-04,  0.00000000E+00, -0.33336775E-01
    2.6667,    2.0000,  -10.0000,  0.28906158E-04,  0.00000000E+00, -0.33336775E-01
    4.0000,   -2.0000,  -10.0000,  0.30100272E-01,  0.00000000E+00, -0.15833153E-01
    4.0000,   -1.0000,  -10.0000,  0.30100272E-01,  0.00000000E+00, -0.15833153E-01
    4.0000,    0.0000,  -10.0000,  0.30100272E-01,  0.00000000E+00, -0.15833153E-01
    4.0000,    1.0000,  -10.0000,  0.30100272E-01,  0.00000000E+00, -0.15833153E-01
    4.0000,    2.0000,  -10.0000,  0.30100272E-01,  0.00000000E+00, -0.15833153E-01
   -4.0000,   -2.0000,   -7.5000,  0.10091950E+00,  0.00000000E+00,  0.15055982E+00
   -4.0000,   -1.0000,   -7.5000,  0.10091950E+00,  0.00000000E+00,  0.15055982E+00
   -4.0000,    0.0000,   -7.5000,  0.10091950E+00,  0.00000000E+00,  0.15055982E+00
   -4.0000,    1.0000,   -7.5000,  0.10091950E+00,  0.00000000E+00,  0.15055982E+00
   -4.0000,    2.0000,   -7.5000,  0.10091950E+00,  0.00000000E+00,  0.15055982E+00
   -2.6667,   -2.0000,   -7.5000, -0.25674992E-01,  0.00000000E+00,  0.13966932E+00
   -2.6667,   -1.0000,   -7.5000, -0.25674992E-01,  0.00000000E+00,  0.13966932E+00
   -2.6667,    0.0000,   -7.5000, -0.25674992E-01,  0.00000000E+00,  0.13966932E+00
   -2.6667,    1.0000,   -7.5000, -0.25674992E-01,  0.00000000E+00,  0.13966932E+00
   -2.6667,    2.0000,   -7.5000, -0.25674992E-01,  0.00000000E+00,  0.13966932E+00
   -1.3333,   -2.0000,   -7.5000, -0.10384007E+00,  0.00000000E+00,  0.80312079E-01
   -1.3333,   -1.0000,   -7.5000, -0.10384007E+00,  0.00000000E+00,  0.80312079E-01
   -1.3333,    0.0000,   -7.5000, -0.10384007E+00,  0.00000000E+00,  0.80312079E-01
   -1.3333,    1.0000,   -7.5000, -0.10384007E+00,  0.00000000E+00,  0.80312079E-01
   -1.3333,    2.0000,   -7.5000, -0.10384007E+00,  0.00000000E+00,  0.80312079E-01
    0.0000,   -2.0000,   -7.5000, -0.13035522E+00,  0.00000000E+00, -0.35441650E-02
    0.0000,   -1.0000,   -7.5000, -0.13035522E+00,  0.00000000E+00, -0.35441650E-02
    0.0000,    0.0000,   -7.5000, -0.13035522E+00,  0.00000000E+00, -0.35441650E-02
    0.0000,    1.0000,   -7.5000, -0.13035522E+00,  0.00000000E+00, -0.35441650E-02
    0.0000,    2.0000,   -7.5000, -0.13035522E+00,  0.00000000E+00, -0.35441650E-02
    1.3333,   -2.0000,   -7.5000, -0.10373386E+00,  0.00000000E+00, -0.88976384E-01
    1.3333,   -1.0000,   -7.5000, -0.10373386E+00,  0.00000000E+00, -0.88976384E-01
    1.3333,    0.0000,   -7.5000, -0.10373386E+00,  0.00000000E+00, -0.88976384E-01
    1.3333,    1.0000,   -7.5000, -0.10373386E+00,  0.00000000E+00, -0.88976384E-01
    1.3333,    2.0000,   -7.5000, -0.10373386E+00,  0.00000000E+00, -0.88976384E-01
    2.6667,   -2.0000,   -7.5000, -0.22876412E-01,  0.00000000E+00, -0.15420327E+00
    2.6667,   -1.0000,   -7.5000, -0.22876412E-01,  0.00000000E+00, -0.15420327E+00
    2.6667,    0.0000,   -7.5000, -0.22876412E-01,  0.00000000E+00, -0.15420327E+00
    2.6667,    1.0000,   -7.5000, -0.22876412E-01,  0.00000000E+00, -0.15420327E+00
    2.6667,    2.0000,   -7.5000, -0.22876412E-01,  0.00000000E+00, -0.15420327E+00
    4.0000,   -2.0000,   -7.5000,  0.11425267E+00,  0.00000000E+00, -0.17867207E+00
    4.0000,   -1.0000,   -7.5000,  0.11425267E+00,  0.00000000E+00, -0.17867207E+00
    4.0000,    0.0000,   -7.5000,  0.11425267E+00,  0.00000000E+00, -0.17867207E+00
    4.0000,    1.0000,   -7.5000,  0.11425267E+00,  0.00000000E+00, -0.17867207E+00
    4.0000,    2.0000,   -7.5000,  0.11425267E+00,  0.00000000E+00, -0.17867207E+00
   -4.0000,   -2.0000,   -5.0000,  0.38137707E-01,  0.00000000E+00,  0.62392589E+00
   -4.0000,   -1.0000,   -5.0000,  0.38137707E-01,  0.00000000E+00,  0.62392589E+00
   -4.0000,    0.0000,   -5.0000,  0.38137707E-01,  0.00000000E+00,  0.62392589E+00
   -4.0000,    1.0000,   -5.0000,  0.38137707E-01,  0.00000000E+00,  0.62392589E+00
   -4.0000,    2.0000,   -5.0000,  0.38137707E-01,  0.00000000E+00,  0.62392589E+00
   -2.6667,   -2.0000,   -5.0000, -0.22280248E+00,  0.00000000E+00,  0.43230961E+00
   -2.6667,   -1.0000,   -5.0000, -0.22280248E+00,  0.00000000E+00,  0.43230961E+00
   -2.6667,    0.0000,   -5.0000, -0.22280248E+00,  0.00000000E+00,  0.43230961E+00
   -2.6667,    1.0000,   -5.0000, -0.22280248E+00,  0.00000000E+00,  0.43230961E+00
   -2.6667,    2.0000,   -5.0000, -0.22280248E+00,  0.00000000E+00,  0.43230961E+00
   -1.3333,   -2.0000,   -5.0000, -0.36535140E+00,  0.00000000E+00,  0.22092227E+00
   -1.3333,   -1.0000,   -5.0000, -0.36535140E+00,  0.00000000E+00,  0.22092227E+00
   -1.3333,    0.0000,   -5.0000, -0.36535140E+00,  0.00000000E+00,  0.22092227E+00
   -1.3333,    1.0000,   -5.0000, -0.36535140E+00,  0.00000000E+00,  0.22092227E+00
   -1.3333,    2.0000,   -5.0000, -0.36535140E+00,  0.00000000E+00,  0.22092227E+00
    0.0000,   -2.0000,   -5.0000, -0.41248682E+00,  0.00000000E+00, -0.11375188E-03
    0.0000,   -1.0000,   -5.0000, -0.41248682E+00,  0.00000000E+00, -0.11375188E-03
    0.0000,    0.0000,   -5.0000, -0.41248682E+00,  0.00000000E+00, -0.11375188E-03
    0.0000,    1.0000,   -5.0000, -0.41248682E+00,  0.00000000E+00, -0.11375188E-03
    0.0000,    2.0000,   -5.0000, -0.41248682E+00,  0.00000000E+00, -0.11375188E-03
    1.3333,   -2.0000,   -5.0000, -0.37292315E+00,  0.00000000E+00, -0.22259274E+00
    1.3333,   -1.0000,   -5.0000, -0.37292315E+00,  0.00000000E+00, -0.22259274E+00
    1.3333,    0.0000,   -5.0000, -0.37292315E+00,  0.00000000E+00, -0.22259274E+00
    1.3333,    1.0000,   -5.0000, -0.37292315E+00,  0.00000000E+00, -0.22259274E+00
    1.3333,    2.0000,   -5.0000, -0.37292315E+00,  0.00000000E+00, -0.22259274E+00
    2.6667,   -2.0000,   -5.0000, -0.24133224E+00,  0.00000000E+00, -0.44010114E+00
    2.6667,   -1.0000,   -5.0000, -0.24133224E+00,  0.00000000E+00, -0.44010114E+00
    2.6667,    0.0000,   -5.0000, -0.24133224E+00,  0.00000000E+00, -0.44010114E+00
    2.6667,    1.0000,   -5.0000, -0.24133224E+00,  0.00000000E+00, -0.44010114E+00
    2.6667,    2.0000,   -5.0000, -0.24133224E+00,  0.00000000E+00, -0.44010114E+00
    4.0000,   -2.0000,   -5.0000,  0.13777307E-02,  0.00000000E+00, -0.64789599E+00
    4.0000,   -1.0000,   -5.0000,  0.13777307E-02,  0.00000000E+00, -0.64789599E+00
    4.0000,    0.0000,   -5.0000,  0.13777307E-02,  0.00000000E+00, -0.64789599E+00
    4.0000,    1.0000,   -5.0000,  0.13777307E-02,  0.00000000E+00, -0.64789599E+00
    4.0000,    2.0000,   -5.0000,  0.13777307E-02,  0.00000000E+00, -0.64789599E+00
   -4.0000,   -2.0000,   -2.5000, -0.58963343E+00,  0.00000000E+00,  0.12313224E+01
   -4.0000,   -1.0000,   -2.5000, -0.58963343E+00,  0.00000000E+00,  0.12313224E+01
   -4.0000,    0.0000,   -2.5000, -0.58963343E+00,  0.00000000E+00,  0.12313224E+01
   -4.0000,    1.0000,   -2.5000, -0.58963343E+00,  0.00000000E+00,  0.12313224E+01
   -4.0000,    2.0000,   -2.5000, -0.58963343E+00,  0.00000000E+00,  0.12313224E+01
   -2.6667,   -2.0000,   -2.5000, -0.81514725E+00,  0.00000000E+00,  0.79565255E+00
   -2.6667,   -1.0000,   -2.5000, -0.81514725E+00,  0.00000000E+00,  0.79565255E+00
   -2.6667,    0.0000,   -2.5000, -0.81514725E+00,  0.00000000E+00,  0.79565255E+00
   -2.6667,    1.0000,   -2.5000, -0.81514725E+00,  0.00000000E+00,  0.79565255E+00
   -2.6667,    2.0000,   -2.5000, -0.81514725E+00,  0.00000000E+00,  0.79565255E+00
   -1.3333,   -2.0000,   -2.5000, -0.94090667E+00,  0.00000000E+00,  0.39208217E+00
   -1.3333,   -1.0000,   -2.5000, -0.94090667E+00,  0.00000000E+00,  0.39208217E+00
   -1.3333,    0.0000,   -2.5000, -0.94090667E+00,  0.00000000E+00,  0.39208217E+00
   -1.3333,    1.0000,   -2.5000, -0.94090667E+00,  0.00000000E+00,  0.39208217E+00
   -1.3333,    2.0000,   -2.5000, -0.94090667E+00,  0.00000000E+00,  0.39208217E+00
    0.0000,   -2.0000,   -2.5000, -0.98195848E+00,  0.00000000E+00,  0.62413524E-02
    0.0000,   -1.0000,   -2.5000, -0.98195848E+00,  0.00000000E+00,  0.62413524E-02
    0.0000,    0.0000,   -2.5000, -0.98195848E+00,  0.00000000E+00,  0.62413524E-02
    0.0000,    1.0000,   -2.5000, -0.98195848E+00,  0.00000000E+00,  0.62413524E-02
    0.0000,    2.0000,   -2.5000, -0.98195848E+00,  0.00000000E+00,  0.62413524E-02
    1.3333,   -2.0000,   -2.5000, -0.94524131E+00,  0.00000000E+00, -0.37590554E+00
    1.3333,   -1.0000,   -2.5000, -0.94524131E+00,  0.00000000E+00, -0.37590554E+00
    1.3333,    0.0000,   -2.5000, -0.94524131E+00,  0.00000000E+00, -0.37590554E+00
    1.3333,    1.0000,   -2.5000, -0.94524131E+00,  0.00000000E+00, -0.37590554E+00
    1.3333,    2.0000,   -2.5000, -0.94524131E+00,  0.00000000E+00, -0.37590554E+00
    2.6667,   -2.0000,   -2.5000, -0.82982640E+00,  0.00000000E+00, -0.76804498E+00
    2.6667,   -1.0000,   -2.5000, -0.82982640E+00,  0.00000000E+00, -0.76804498E+00
    2.6667,    0.0000,   -2.5000, -0.82982640E+00,  0.00000000E+00, -0.76804498E+00
    2.6667,    1.0000,   -2.5000, -0.82982640E+00,  0.00000000E+00, -0.76804498E+00
    2.6667,    2.0000,   -2.5000, -0.82982640E+00,  0.00000000E+00, -0.76804498E+00
    4.0000,   -2.0000,   -2.5000, -0.62713370E+00,  0.00000000E+00, -0.11835009E+01
    4.0000,   -1.0000,   -2.5000, -0.62713370E+00,  0.00000000E+00, -0.11835009E+01
    4.0000,    0.0000,   -2.5000, -0.62713370E+00,  0.00000000E+00, -0.11835009E+01
    4.0000,    1.0000,   -2.5000, -0.62713370E+00,  0.00000000E+00, -0.11835009E+01
    4.0000,    2.0000,   -2.5000, -0.62713370E+00,  0.00000000E+00, -0.11835009E+01
   -4.0000,   -2.0000,    0.0000, -0.16161611E+01,  0.00000000E+00,  0.16942503E+01
   -4.0000,   -1.0000,    0.0000, -0.16161611E+01,  0.00000000E+00,  0.16942503E+01
   -4.0000,    0.0000,    0.0000, -0.16161611E+01,  0.00000000E+00,  0.16942503E+01
   -4.0000,    1.0000,    0.0000, -0.16161611E+01,  0.00000000E+00,  0.16942503E+01
   -4.0000,    2.0000,    0.0000, -0.16161611E+01,  0.00000000E+00,  0.16942503E+01
   -2.6667,   -2.0000,    0.0000, -0.17521148E+01,  0.00000000E+00,  0.10523104E+01
   -2.6667,   -1.0000,    0.0000, -0.17521148E+01,  0.00000000E+00,  0.10523104E+01
   -2.6667,    0.0000,    0.0000, -0.17521148E+01,  0.00000000E+00,  0.10523104E+01
   -2.6667,    1.0000,    0.0000, -0.17521148E+01,  0.00000000E+00,  0.10523104E+01
   -2.6667,    2.0000,    0.0000, -0.17521148E+01,  0.00000000E+00,  0.10523104E+01
   -1.3333,   -2.0000,    0.0000, -0.18058468E+01,  0.00000000E+00,  0.50182387E+00
   -1.3333,   -1.0000,    0.0000, -0.18058468E+01,  0.00000000E+00,  0.50182387E+00
   -1.3333,    0.0000,    0.0000, -0.18058468E+01,  0.00000000E+00,  0.50182387E+00
   -1.3333,    1.0000,    0.0000, -0.18058468E+01,  0.00000000E+00,  0.50182387E+00
   -1.3333,    2.0000,    0.0000, -0.18058468E+01,  0.00000000E+00,  0.50182387E+00
    0.0000,   -2.0000,    0.0000, -0.18132471E+01,  0.00000000E+00,  0.00000000E+00
    0.0000,   -1.0000,    0.0000, -0.18132471E+01,  0.00000000E+00,  0.00000000E+00
    0.0000,    0.0000,    0.0000, -0.18132471E+01,  0.00000000E+00,  0.00000000E+00
    0.0000,    1.0000,    0.0000, -0.18132471E+01,  0.00000000E+00,  0.00000000E+00
    0.0000,    2.0000,    0.0000, -0.18132471E+01,  0.00000000E+00,  0.00000000E+00
    1.3333,   -2.0000,    0.0000, -0.17868564E+01,  0.00000000E+00, -0.49378901E+00
    1.3333,   -1.0000,    0.0000, -0.17868564E+01,  0.00000000E+00, -0.49378901E+00
    1.3333,    0.0000,    0.0000, -0.17868564E+01,  0.00000000E+00, -0.49378901E+00
    1.3333,    1.0000,    0.0000, -0.17868564E+01,  0.00000000E+00, -0.49378901E+00
    1.3333,    2.0000,    0.0000, -0.17868564E+01,  0.00000000E+00, -0.49378901E+00
    2.6667,   -2.0000,    0.0000, -0.17164818E+01,  0.00000000E+00, -0.10180652E+01
    2.6667,   -1.0000,    0.0000, -0.17164818E+01,  0.00000000E+00, -0.10180652E+01
    2.6667,    0.0000,    0.0000, -0.17164818E+01,  0.00000000E+00, -0.10180652E+01
    2.6667,    1.0000,    0.0000, -0.17164818E+01,  0.00000000E+00, -0.10180652E+01
    2.6667,    2.0000,    0.0000, -0.17164818E+01,  0.00000000E+00, -0.10180652E+01
    4.0000,   -2.0000,    0.0000, -0.15697938E+01,  0.00000000E+00, -0.16093003E+01
    4.0000,   -1.0000,    0.0000, -0.15697938E+01,  0.00000000E+00, -0.16093003E+01
    4.0000,    0.0000,    0.0000, -0.15697938E+01,  0.00000000E+00, -0.16093003E+01
    4.0000,    1.0000,    0.0000, -0.15697938E+01,  0.00000000E+00, -0.16093003E+01
    4.0000,    2.0000,    0.0000, -0.15697938E+01,  0.00000000E+00, -0.16093003E+01
   -4.0000,   -2.0000,    2.5000, -0.32297125E+01,  0.00000000E+00,  0.16504856E+01
   -4.0000,   -1.0000,    2.5000, -0.32297125E+01,  0.00000000E+00,  0.16504856E+01
   -4.0000,    0.0000,    2.5000, -0.32297125E+01,  0.00000000E+00,  0.16504856E+01
   -4.0000,    1.0000,    2.5000, -0.32297125E+01,  0.00000000E+00,  0.16504856E+01
   -4.0000,    2.0000,    2.5000, -0.32297125E+01,  0.00000000E+00,  0.16504856E+01
   -2.6667,   -2.0000,    2.5000, -0.29509548E+01,  0.00000000E+00,  0.97799890E+00
   -2.6667,   -1.0000,    2.5000, -0.29509548E+01,  0.00000000E+00,  0.97799890E+00
   -2.6667,    0.0000,    2.5000, -0.29509548E+01,  0.00000000E+00,  0.97799890E+00
   -2.6667,    1.0000,    2.5000, -0.29509548E+01,  0.00000000E+00,  0.97799890E+00
   -2.6667,    2.0000,    2.5000, -0.29509548E+01,  0.00000000E+00,  0.97799890E+00
   -1.3333,   -2.0000,    2.5000, -0.27976761E+01,  0.00000000E+00,  0.43917806E+00
   -1.3333,   -1.0000,    2.5000, -0.27976761E+01,  0.00000000E+00,  0.43917806E+00
   -1.3333,    0.0000,    2.5000, -0.27976761E+01,  0.00000000E+00,  0.43917806E+00
   -1.3333,    1.0000,    2.5000, -0.27976761E+01,  0.00000000E+00,  0.43917806E+00
   -1.3333,    2.0000,    2.5000, -0.27976761E+01,  0.00000000E+00,  0.43917806E+00
    0.0000,   -2.0000,    2.5000, -0.27353956E+01,  0.00000000E+00, -0.31652847E-01
    0.0000,   -1.0000,    2.5000, -0.27353956E+01,  0.00000000E+00, -0.31652847E-01
    0.0000,    0.0000,    2.5000, -0.27353956E+01,  0.00000000E+00, -0.31652847E-01
    0.0000,    1.0000,    2.5000, -0.27353956E+01,  0.00000000E+00, -0.31652847E-01
    0.0000,    2.0000,    2.5000, -0.27353956E+01,  0.00000000E+00, -0.31652847E-01
    1.3333,   -2.0000,    2.5000, -0.27499509E+01,  0.00000000E+00, -0.49778532E+00
    1.3333,   -1.0000,    2.5000, -0.27499509E+01,  0.00000000E+00, -0.49778532E+00
    1.3333,    0.0000,    2.5000, -0.27499509E+01,  0.00000000E+00, -0.49778532E+00
    1.3333,    1.0000,    2.5000, -0.27499509E+01,  0.00000000E+00, -0.49778532E+00
    1.3333,    2.0000,    2.5000, -0.27499509E+01,  0.00000000E+00, -0.49778532E+00
    2.6667,   -2.0000,    2.5000, -0.28446776E+01,  0.00000000E+00, -0.10200675E+01
    2.6667,   -1.0000,    2.5000, -0.28446776E+01,  0.00000000E+00, -0.10200675E+01
    2.6667,    0.0000,    2.5000, -0.28446776E+01,  0.00000000E+00, -0.10200675E+01
    2.6667,    1.0000,    2.5000, -0.28446776E+01,  0.00000000E+00, -0.10200675E+01
    2.6667,    2.0000,    2.5000, -0.28446776E+01,  0.00000000E+00, -0.10200675E+01
    4.0000,   -2.0000,    2.5000, -0.30377495E+01,  0.00000000E+00, -0.16568552E+01
    4.0000,   -1.0000,    2.5000, -0.30377495E+01,  0.00000000E+00, -0.16568552E+01
    4.0000,    0.0000,    2.5000, -0.30377495E+01,  0.00000000E+00, -0.16568552E+01
    4.0000,    1.0000,    2.5000, -0.30377495E+01,  0.00000000E+00, -0.16568552E+01
    4.0000,    2.0000,    2.5000, -0.30377495E+01,  0.00000000E+00, -0.16568552E+01
   -4.0000,   -2.0000,    5.0000, -0.41776727E+01,  0.00000000E+00,  0.55069808E+00
   -4.0000,   -1.0000,    5.0000, -0.41776727E+01,  0.00000000E+00,  0.55069808E+00
   -4.0000,    0.0000,    5.0000, -0.41776727E+01,  0.00000000E+00,  0.55069808E+00
   -4.0000,    1.0000,    5.0000, -0.41776727E+01,  0.00000000E+00,  0.55069808E+00
   -4.0000,    2.0000,    5.0000, -0.41776727E+01,  0.00000000E+00,  0.55069808E+00
   -2.6667,   -2.0000,    5.0000, -0.37336928E+01,  0.00000000E+00,  0.38176831E+00
   -2.6667,   -1.0000,    5.0000, -0.37336928E+01,  0.00000000E+00,  0.38176831E+00
   -2.6667,    0.0000,    5.0000, -0.37336928E+01,  0.00000000E+00,  0.38176831E+00
   -2.6667,    1.0000,    5.0000, -0.37336928E+01,  0.00000000E+00,  0.38176831E+00
   -2.6667,    2.0000,    5.0000, -0.37336928E+01,  0.00000000E+00,  0.38176831E+00
   -1.3333,   -2.0000,    5.0000, -0.34976795E+01,  0.00000000E+00,  0.16390582E+00
   -1.3333,   -1.0000,    5.0000, -0.34976795E+01,  0.00000000E+00,  0.16390582E+00
   -1.3333,    0.0000,    5.0000, -0.34976795E+01,  0.00000000E+00,  0.16390582E+00
   -1.3333,    1.0000,    5.0000, -0.34976795E+01,  0.00000000E+00,  0.16390582E+00
   -1.3333,    2.0000,    5.0000, -0.34976795E+01,  0.00000000E+00,  0.16390582E+00
    0.0000,   -2.0000,    5.0000, -0.34102675E+01,  0.00000000E+00, -0.77460153E-01
    0.0000,   -1.0000,    5.0000, -0.34102675E+01,  0.00000000E+00, -0.77460153E-01
    0.0000,    0.0000,    5.0000, -0.34102675E+01,  0.00000000E+00, -0.77460153E-01
    0.0000,    1.0000,    5.0000, -0.34102675E+01,  0.00000000E+00, -0.77460153E-01
    0.0000,    2.0000,    5.0000, -0.34102675E+01,  0.00000000E+00, -0.77460153E-01
    1.3333,   -2.0000,    5.0000, -0.34505961E+01,  0.00000000E+00, -0.32209675E+00
    1.3333,   -1.0000,    5.0000, -0.34505961E+01,  0.00000000E+00, -0.32209675E+00
    1.3333,    0.0000,    5.0000, -0.34505961E+01,  0.00000000E+00, -0.32209675E+00
    1.3333,    1.0000,    5.0000, -0.34505961E+01,  0.00000000E+00, -0.32209675E+00
    1.3333,    2.0000,    5.0000, -0.34505961E+01,  0.00000000E+00, -0.32209675E+00
    2.6667,   -2.0000,    5.0000, -0.36384400E+01,  0.00000000E+00, -0.55478353E+00
    2.6667,   -1.0000,    5.0000, -0.36384400E+01,  0.00000000E+00, -0.55478353E+00
    2.6667,    0.0000,    5.0000, -0.36384400E+01,  0.00000000E+00, -0.55478353E+00
    2.6667,    1.0000,    5.0000, -0.36384400E+01,  0.00000000E+00, -0.55478353E+00
    2.6667,    2.0000,    5.0000, -0.36384400E+01,  0.00000000E+00, -0.55478353E+00
    4.0000,   -2.0000,    5.0000, -0.40360084E+01,  0.00000000E+00, -0.76511677E+00
    4.0000,   -1.0000,    5.0000, -0.40360084E+01,  0.00000000E+00, -0.76511677E+00
    4.0000,    0.0000,    5.0000, -0.40360084E+01,  0.00000000E+00, -0.76511677E+00
    4.0000,    1.0000,    5.0000, -0.40360084E+01,  0.00000000E+00, -0.76511677E+00
    4.0000,    2.0000,    5.0000, -0.40360084E+01,  0.00000000E+00, -0.76511677E+00
   -4.0000,   -2.0000,    7.5000, -0.39483593E+01,  0.00000000E+00, -0.72205563E-01
   -4.0000,   -1.0000,    7.5000, -0.39483593E+01,  0.00000000E+00, -0.72205563E-01
   -4.0000,    0.0000,    7.5000, -0.39483593E+01,  0.00000000E+00, -0.72205563E-01
   -4.0000,    1.0000,    7.5000, -0.39483593E+01,  0.00000000E+00, -0.72205563E-01
   -4.0000,    2.0000,    7.5000, -0.39483593E+01,  0.00000000E+00, -0.72205563E-01
   -2.6667,   -2.0000,    7.5000, -0.38281889E+01,  0.00000000E+00, -0.25433483E-01
   -2.6667,   -1.0000,    7.5000, -0.38281889E+01,  0.00000000E+00, -0.25433483E-01
   -2.6667,    0.0000,    7.5000, -0.38281889E+01,  0.00000000E+00, -0.25433483E-01
   -2.6667,    1.0000,    7.5000, -0.38281889E+01,  0.00000000E+00, -0.25433483E-01
   -2.6667,    2.0000,    7.5000, -0.38281889E+01,  0.00000000E+00, -0.25433483E-01
   -1.3333,   -2.0000,    7.5000, -0.37334599E+01,  0.00000000E+00, -0.52361479E-01
   -1.3333,   -1.0000,    7.5000, -0.37334599E+01,  0.00000000E+00, -0.52361479E-01
   -1.3333,    0.0000,    7.5000, -0.37334599E+01,  0.00000000E+00, -0.52361479E-01
   -1.3333,    1.0000,    7.5000, -0.37334599E+01,  0.00000000E+00, -0.52361479E-01
   -1.3333,    2.0000,    7.5000, -0.37334599E+01,  0.00000000E+00, -0.52361479E-01
    0.0000,   -2.0000,    7.5000, -0.36865639E+01,  0.00000000E+00, -0.11667341E+00
    0.0000,   -1.0000,    7.5000, -0.36865639E+01,  0.00000000E+00, -0.11667341E+00
    0.0000,    0.0000,    7.5000, -0.36865639E+01,  0.00000000E+00, -0.11667341E+00
    0.0000,    1.0000,    7.5000, -0.36865639E+01,  0.00000000E+00, -0.11667341E+00
    0.0000,    2.0000,    7.5000, -0.36865639E+01,  0.00000000E+00, -0.11667341E+00
    1.3333,   -2.0000,    7.5000, -0.36956928E+01,  0.00000000E+00, -0.18189094E+00
    1.3333,   -1.0000,    7.5000, -0.36956928E+01,  0.00000000E+00, -0.18189094E+00
    1.3333,    0.0000,    7.5000, -0.36956928E+01,  0.00000000E+00, -0.18189094E+00
    1.3333,    1.0000,    7.5000, -0.36956928E+01,  0.00000000E+00, -0.18189094E+00
    1.3333,    2.0000,    7.5000, -0.36956928E+01,  0.00000000E+00, -0.18189094E+00
    2.6667,   -2.0000,    7.5000, -0.37566078E+01,  0.00000000E+00, -0.21162046E+00
    2.6667,   -1.0000,    7.5000, -0.37566078E+01,  0.00000000E+00, -0.21162046E+00
    2.6667,    0.0000,    7.5000, -0.37566078E+01,  0.00000000E+00, -0.21162046E+00
    2.6667,    1.0000,    7.5000, -0.37566078E+01,  0.00000000E+00, -0.21162046E+00
    2.6667,    2.0000,    7.5000, -0.37566078E+01,  0.00000000E+00, -0.21162046E+00
    4.0000,   -2.0000,    7.5000, -0.38545995E+01,  0.00000000E+00, -0.16979617E+00
    4.0000,   -1.0000,    7.5000, -0.38545995E+01,  0.00000000E+00, -0.16979617E+00
    4.0000,    0.0000,    7.5000, -0.38545995E+01,  0.00000000E+00, -0.16979617E+00
    4.0000,    1.0000,    7.5000, -0.38545995E+01,  0.00000000E+00, -0.16979617E+00
    4.0000,    2.0000,    7.5000, -0.38545995E+01,  0.00000000E+00, -0.16979617E+00
   -4.0000,   -2.0000,   10.0000, -0.38388588E+01,  0.00000000E+00, -0.16114089E+00
   -4.0000,   -1.0000,   10.0000, -0.38388588E+01,  0.00000000E+00, -0.16114089E+00
