name,x_cm,y_cm,z_cm,bx_T,by_T,bz_T
Q12 ,   -2.0000,    0.0000,   17.9350,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q12 ,   -2.0000,    2.0000,   17.9350,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q12 ,   -2.0000,    4.0000,   17.9350,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q12 ,    0.0000,   -4.0000,   17.9350,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q12 ,    0.0000,   -2.0000,   17.9350,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q12 ,    0.0000,    0.0000,   17.9350,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q12 ,    0.0000,    2.0000,   17.9350,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q12 ,    0.0000,    4.0000,   17.9350,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q12 ,    2.0000,   -4.0000,   17.9350,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q12 ,    2.0000,   -2.0000,   17.9350,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q12 ,    2.0000,    0.0000,   17.9350,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q12 ,    2.0000,    2.0000,   17.9350,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q12 ,    2.0000,    4.0000,   17.9350,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q12 ,    4.0000,   -4.0000,   17.9350,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q12 ,    4.0000,   -2.0000,   17.9350,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q12 ,    4.0000,    0.0000,   17.9350,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q12 ,    4.0000,    2.0000,   17.9350,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q12 ,    4.0000,    4.0000,   17.9350,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,   -3.7500,   -3.7500,  -35.3550,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,   -3.7500,   -1.8750,  -35.3550,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,   -3.7500,    0.0000,  -35.3550,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,   -3.7500,    1.8750,  -35.3550,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,   -3.7500,    3.7500,  -35.3550,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,   -1.8750,   -3.7500,  -35.3550,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,   -1.8750,   -1.8750,  -35.3550,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,   -1.8750,    0.0000,  -35.3550,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,   -1.8750,    1.8750,  -35.3550,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,   -1.8750,    3.7500,  -35.3550,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,    0.0000,   -3.7500,  -35.3550,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,    0.0000,   -1.8750,  -35.3550,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,    0.0000,    0.0000,  -35.3550,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,    0.0000,    1.8750,  -35.3550,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,    0.0000,    3.7500,  -35.3550,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,    1.8750,   -3.7500,  -35.3550,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,    1.8750,   -1.8750,  -35.3550,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,    1.8750,    0.0000,  -35.3550,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,    1.8750,    1.8750,  -35.3550,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,    1.8750,    3.7500,  -35.3550,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,    3.7500,   -3.7500,  -35.3550,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,    3.7500,   -1.8750,  -35.3550,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,    3.7500,    0.0000,  -35.3550,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,    3.7500,    1.8750,  -35.3550,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,    3.7500,    3.7500,  -35.3550,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,   -3.7500,   -3.7500,  -28.2840,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,   -3.7500,   -1.8750,  -28.2840,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,   -3.7500,    0.0000,  -28.2840,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,   -3.7500,    1.8750,  -28.2840,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,   -3.7500,    3.7500,  -28.2840,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,   -1.8750,   -3.7500,  -28.2840,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,   -1.8750,   -1.8750,  -28.2840,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,   -1.8750,    0.0000,  -28.2840,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,   -1.8750,    1.8750,  -28.2840,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,   -1.8750,    3.7500,  -28.2840,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,    0.0000,   -3.7500,  -28.2840,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,    0.0000,   -1.8750,  -28.2840,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,    0.0000,    0.0000,  -28.2840,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,    0.0000,    1.8750,  -28.2840,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,    0.0000,    3.7500,  -28.2840,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,    1.8750,   -3.7500,  -28.2840,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,    1.8750,   -1.8750,  -28.2840,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,    1.8750,    0.0000,  -28.2840,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,    1.8750,    1.8750,  -28.2840,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,    1.8750,    3.7500,  -28.2840,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,    3.7500,   -3.7500,  -28.2840,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,    3.7500,   -1.8750,  -28.2840,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,    3.7500,    0.0000,  -28.2840,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,    3.7500,    1.8750,  -28.2840,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,    3.7500,    3.7500,  -28.2840,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,   -3.7500,   -3.7500,  -21.2130,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,   -3.7500,   -1.8750,  -21.2130,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,   -3.7500,    0.0000,  -21.2130,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,   -3.7500,    1.8750,  -21.2130,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,   -3.7500,    3.7500,  -21.2130,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,   -1.8750,   -3.7500,  -21.2130,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,   -1.8750,   -1.8750,  -21.2130,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,   -1.8750,    0.0000,  -21.2130,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,   -1.8750,    1.8750,  -21.2130,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,   -1.8750,    3.7500,  -21.2130,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,    0.0000,   -3.7500,  -21.2130,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,    0.0000,   -1.8750,  -21.2130,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,    0.0000,    0.0000,  -21.2130,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,    0.0000,    1.8750,  -21.2130,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,    0.0000,    3.7500,  -21.2130,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,    1.8750,   -3.7500,  -21.2130,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,    1.8750,   -1.8750,  -21.2130,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,    1.8750,    0.0000,  -21.2130,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,    1.8750,    1.8750,  -21.2130,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,    1.8750,    3.7500,  -21.2130,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,    3.7500,   -3.7500,  -21.2130,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,    3.7500,   -1.8750,  -21.2130,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,    3.7500,    0.0000,  -21.2130,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,    3.7500,    1.8750,  -21.2130,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,    3.7500,    3.7500,  -21.2130,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,   -3.7500,   -3.7500,  -14.1420,  0.12381488E-03,  0.12381488E-03, -0.24672959E-03
Q13 ,   -3.7500,   -1.8750,  -14.1420,  0.70889702E-04,  0.17878264E-03, -0.13033365E-03
Q13 ,   -3.7500,    0.0000,  -14.1420, -0.00000000E+00,  0.19729519E-03, -0.00000000E+00
Q13 ,   -3.7500,    1.8750,  -14.1420, -0.70889702E-04,  0.17878264E-03,  0.13033365E-03
Q13 ,   -3.7500,    3.7500,  -14.1420, -0.12381488E-03,  0.12381488E-03,  0.24672959E-03
Q13 ,   -1.8750,   -3.7500,  -14.1420,  0.17878264E-03,  0.70889702E-04, -0.13033365E-03
Q13 ,   -1.8750,   -1.8750,  -14.1420,  0.98622279E-04,  0.98622279E-04, -0.68704276E-04
Q13 ,   -1.8750,    0.0000,  -14.1420, -0.00000000E+00,  0.10798731E-03, -0.00000000E+00
Q13 ,   -1.8750,    1.8750,  -14.1420, -0.98622279E-04,  0.98622279E-04,  0.68704276E-04
Q13 ,   -1.8750,    3.7500,  -14.1420, -0.17878264E-03,  0.70889702E-04,  0.13033365E-03
Q13 ,    0.0000,   -3.7500,  -14.1420,  0.19729519E-03,  0.00000000E+00, -0.00000000E+00
Q13 ,    0.0000,   -1.8750,  -14.1420,  0.10798731E-03,  0.00000000E+00, -0.00000000E+00
Q13 ,    0.0000,    0.0000,  -14.1420, -0.00000000E+00,  0.00000000E+00, -0.00000000E+00
Q13 ,    0.0000,    1.8750,  -14.1420, -0.10798731E-03,  0.00000000E+00, -0.00000000E+00
Q13 ,    0.0000,    3.7500,  -14.1420, -0.19729519E-03,  0.00000000E+00, -0.00000000E+00
Q13 ,    1.8750,   -3.7500,  -14.1420,  0.17878264E-03, -0.70889702E-04,  0.13033365E-03
Q13 ,    1.8750,   -1.8750,  -14.1420,  0.98622279E-04, -0.98622279E-04,  0.68704276E-04
Q13 ,    1.8750,    0.0000,  -14.1420, -0.00000000E+00, -0.10798731E-03, -0.00000000E+00
Q13 ,    1.8750,    1.8750,  -14.1420, -0.98622279E-04, -0.98622279E-04, -0.68704276E-04
Q13 ,    1.8750,    3.7500,  -14.1420, -0.17878264E-03, -0.70889702E-04, -0.13033365E-03
Q13 ,    3.7500,   -3.7500,  -14.1420,  0.12381488E-03, -0.12381488E-03,  0.24672959E-03
Q13 ,    3.7500,   -1.8750,  -14.1420,  0.70889702E-04, -0.17878264E-03,  0.13033365E-03
Q13 ,    3.7500,    0.0000,  -14.1420, -0.00000000E+00, -0.19729519E-03, -0.00000000E+00
Q13 ,    3.7500,    1.8750,  -14.1420, -0.70889702E-04, -0.17878264E-03, -0.13033365E-03
Q13 ,    3.7500,    3.7500,  -14.1420, -0.12381488E-03, -0.12381488E-03, -0.24672959E-03
Q13 ,   -3.7500,   -3.7500,   -7.0710,  0.12586464E-02,  0.12586464E-02, -0.13250554E-02
Q13 ,   -3.7500,   -1.8750,   -7.0710,  0.65971301E-03,  0.14710835E-02, -0.69975837E-03
Q13 ,   -3.7500,    0.0000,   -7.0710, -0.00000000E+00,  0.15471737E-02, -0.00000000E+00
Q13 ,   -3.7500,    1.8750,   -7.0710, -0.65971301E-03,  0.14710835E-02,  0.69975837E-03
Q13 ,   -3.7500,    3.7500,   -7.0710, -0.12586464E-02,  0.12586464E-02,  0.13250554E-02
Q13 ,   -1.8750,   -3.7500,   -7.0710,  0.14710835E-02,  0.65971301E-03, -0.69975837E-03
Q13 ,   -1.8750,   -1.8750,   -7.0710,  0.77306982E-03,  0.77306982E-03, -0.36950484E-03
Q13 ,   -1.8750,    0.0000,   -7.0710, -0.00000000E+00,  0.81345036E-03, -0.00000000E+00
Q13 ,   -1.8750,    1.8750,   -7.0710, -0.77306982E-03,  0.77306982E-03,  0.36950484E-03
Q13 ,   -1.8750,    3.7500,   -7.0710, -0.14710835E-02,  0.65971301E-03,  0.69975837E-03
Q13 ,    0.0000,   -3.7500,   -7.0710,  0.15471737E-02,  0.00000000E+00, -0.00000000E+00
Q13 ,    0.0000,   -1.8750,   -7.0710,  0.81345036E-03,  0.00000000E+00, -0.00000000E+00
Q13 ,    0.0000,    0.0000,   -7.0710, -0.00000000E+00,  0.00000000E+00, -0.00000000E+00
Q13 ,    0.0000,    1.8750,   -7.0710, -0.81345036E-03,  0.00000000E+00, -0.00000000E+00
Q13 ,    0.0000,    3.7500,   -7.0710, -0.15471737E-02,  0.00000000E+00, -0.00000000E+00
Q13 ,    1.8750,   -3.7500,   -7.0710,  0.14710835E-02, -0.65971301E-03,  0.69975837E-03
Q13 ,    1.8750,   -1.8750,   -7.0710,  0.77306982E-03, -0.77306982E-03,  0.36950484E-03
Q13 ,    1.8750,    0.0000,   -7.0710, -0.00000000E+00, -0.81345036E-03, -0.00000000E+00
Q13 ,    1.8750,    1.8750,   -7.0710, -0.77306982E-03, -0.77306982E-03, -0.36950484E-03
Q13 ,    1.8750,    3.7500,   -7.0710, -0.14710835E-02, -0.65971301E-03, -0.69975837E-03
Q13 ,    3.7500,   -3.7500,   -7.0710,  0.12586464E-02, -0.12586464E-02,  0.13250554E-02
Q13 ,    3.7500,   -1.8750,   -7.0710,  0.65971301E-03, -0.14710835E-02,  0.69975837E-03
Q13 ,    3.7500,    0.0000,   -7.0710, -0.00000000E+00, -0.15471737E-02, -0.00000000E+00
Q13 ,    3.7500,    1.8750,   -7.0710, -0.65971301E-03, -0.14710835E-02, -0.69975837E-03
Q13 ,    3.7500,    3.7500,   -7.0710, -0.12586464E-02, -0.12586464E-02, -0.13250554E-02
Q13 ,   -3.7500,   -3.7500,    0.0000,  0.71734395E-02,  0.71734395E-02, -0.84403342E-02
Q13 ,   -3.7500,   -1.8750,    0.0000,  0.38974177E-02,  0.84713241E-02, -0.40544943E-02
Q13 ,   -3.7500,    0.0000,    0.0000, -0.00000000E+00,  0.88051152E-02, -0.00000000E+00
Q13 ,   -3.7500,    1.8750,    0.0000, -0.38974177E-02,  0.84713241E-02,  0.40544943E-02
Q13 ,   -3.7500,    3.7500,    0.0000, -0.71734395E-02,  0.71734395E-02,  0.84403342E-02
Q13 ,   -1.8750,   -3.7500,    0.0000,  0.84713241E-02,  0.38974177E-02, -0.40544943E-02
Q13 ,   -1.8750,   -1.8750,    0.0000,  0.44102913E-02,  0.44102913E-02, -0.19413374E-02
Q13 ,   -1.8750,    0.0000,    0.0000, -0.00000000E+00,  0.45406262E-02, -0.00000000E+00
Q13 ,   -1.8750,    1.8750,    0.0000, -0.44102913E-02,  0.44102913E-02,  0.19413374E-02
Q13 ,   -1.8750,    3.7500,    0.0000, -0.84713241E-02,  0.38974177E-02,  0.40544943E-02
Q13 ,    0.0000,   -3.7500,    0.0000,  0.88051152E-02,  0.00000000E+00, -0.00000000E+00
Q13 ,    0.0000,   -1.8750,    0.0000,  0.45406262E-02,  0.00000000E+00, -0.00000000E+00
Q13 ,    0.0000,    0.0000,    0.0000, -0.00000000E+00,  0.00000000E+00, -0.00000000E+00
Q13 ,    0.0000,    1.8750,    0.0000, -0.45406262E-02,  0.00000000E+00, -0.00000000E+00
Q13 ,    0.0000,    3.7500,    0.0000, -0.88051152E-02,  0.00000000E+00, -0.00000000E+00
Q13 ,    1.8750,   -3.7500,    0.0000,  0.84713241E-02, -0.38974177E-02,  0.40544943E-02
Q13 ,    1.8750,   -1.8750,    0.0000,  0.44102913E-02, -0.44102913E-02,  0.19413374E-02
Q13 ,    1.8750,    0.0000,    0.0000, -0.00000000E+00, -0.45406262E-02, -0.00000000E+00
Q13 ,    1.8750,    1.8750,    0.0000, -0.44102913E-02, -0.44102913E-02, -0.19413374E-02
Q13 ,    1.8750,    3.7500,    0.0000, -0.84713241E-02, -0.38974177E-02, -0.40544943E-02
Q13 ,    3.7500,   -3.7500,    0.0000,  0.71734395E-02, -0.71734395E-02,  0.84403342E-02
Q13 ,    3.7500,   -1.8750,    0.0000,  0.38974177E-02, -0.84713241E-02,  0.40544943E-02
Q13 ,    3.7500,    0.0000,    0.0000, -0.00000000E+00, -0.88051152E-02, -0.00000000E+00
Q13 ,    3.7500,    1.8750,    0.0000, -0.38974177E-02, -0.84713241E-02, -0.40544943E-02
Q13 ,    3.7500,    3.7500,    0.0000, -0.71734395E-02, -0.71734395E-02, -0.84403342E-02
Q13 ,   -3.7500,   -3.7500,    7.0710,  0.21101387E-01,  0.21101387E-01, -0.62481235E-03
Q13 ,   -3.7500,   -1.8750,    7.0710,  0.10506376E-01,  0.20663299E-01, -0.51760936E-03
Q13 ,   -3.7500,    0.0000,    7.0710, -0.00000000E+00,  0.20487311E-01, -0.00000000E+00
Q13 ,   -3.7500,    1.8750,    7.0710, -0.10506376E-01,  0.20663299E-01,  0.51760936E-03
Q13 ,   -3.7500,    3.7500,    7.0710, -0.21101387E-01,  0.21101387E-01,  0.62481235E-03
Q13 ,   -1.8750,   -3.7500,    7.0710,  0.20663299E-01,  0.10506376E-01, -0.51760936E-03
Q13 ,   -1.8750,   -1.8750,    7.0710,  0.10245610E-01,  0.10245610E-01, -0.35127723E-03
Q13 ,   -1.8750,    0.0000,    7.0710, -0.00000000E+00,  0.10147968E-01, -0.00000000E+00
Q13 ,   -1.8750,    1.8750,    7.0710, -0.10245610E-01,  0.10245610E-01,  0.35127723E-03
Q13 ,   -1.8750,    3.7500,    7.0710, -0.20663299E-01,  0.10506376E-01,  0.51760936E-03
Q13 ,    0.0000,   -3.7500,    7.0710,  0.20487311E-01,  0.00000000E+00, -0.00000000E+00
Q13 ,    0.0000,   -1.8750,    7.0710,  0.10147968E-01,  0.00000000E+00, -0.00000000E+00
Q13 ,    0.0000,    0.0000,    7.0710, -0.00000000E+00,  0.00000000E+00, -0.00000000E+00
Q13 ,    0.0000,    1.8750,    7.0710, -0.10147968E-01,  0.00000000E+00, -0.00000000E+00
Q13 ,    0.0000,    3.7500,    7.0710, -0.20487311E-01,  0.00000000E+00, -0.00000000E+00
Q13 ,    1.8750,   -3.7500,    7.0710,  0.20663299E-01, -0.10506376E-01,  0.51760936E-03
Q13 ,    1.8750,   -1.8750,    7.0710,  0.10245610E-01, -0.10245610E-01,  0.35127723E-03
Q13 ,    1.8750,    0.0000,    7.0710, -0.00000000E+00, -0.10147968E-01, -0.00000000E+00
Q13 ,    1.8750,    1.8750,    7.0710, -0.10245610E-01, -0.10245610E-01, -0.35127723E-03
Q13 ,    1.8750,    3.7500,    7.0710, -0.20663299E-01, -0.10506376E-01, -0.51760936E-03
Q13 ,    3.7500,   -3.7500,    7.0710,  0.21101387E-01, -0.21101387E-01,  0.62481235E-03
Q13 ,    3.7500,   -1.8750,    7.0710,  0.10506376E-01, -0.20663299E-01,  0.51760936E-03
Q13 ,    3.7500,    0.0000,    7.0710, -0.00000000E+00, -0.20487311E-01, -0.00000000E+00
Q13 ,    3.7500,    1.8750,    7.0710, -0.10506376E-01, -0.20663299E-01, -0.51760936E-03
Q13 ,    3.7500,    3.7500,    7.0710, -0.21101387E-01, -0.21101387E-01, -0.62481235E-03
Q13 ,   -3.7500,   -3.7500,   14.1420,  0.20960103E-01,  0.20960103E-01, -0.68490127E-05
Q13 ,   -3.7500,   -1.8750,   14.1420,  0.10479938E-01,  0.20956644E-01, -0.46113213E-05
Q13 ,   -3.7500,    0.0000,   14.1420, -0.00000000E+00,  0.20954996E-01, -0.00000000E+00
Q13 ,   -3.7500,    1.8750,   14.1420, -0.10479938E-01,  0.20956644E-01,  0.46113213E-05
Q13 ,   -3.7500,    3.7500,   14.1420, -0.20960103E-01,  0.20960103E-01,  0.68490127E-05
Q13 ,   -1.8750,   -3.7500,   14.1420,  0.20956644E-01,  0.10479938E-01, -0.46113213E-05
Q13 ,   -1.8750,   -1.8750,   14.1420,  0.10477574E-01,  0.10477574E-01, -0.34363425E-05
Q13 ,   -1.8750,    0.0000,   14.1420, -0.00000000E+00,  0.10476431E-01, -0.00000000E+00
Q13 ,   -1.8750,    1.8750,   14.1420, -0.10477574E-01,  0.10477574E-01,  0.34363425E-05
Q13 ,   -1.8750,    3.7500,   14.1420, -0.20956644E-01,  0.10479938E-01,  0.46113213E-05
Q13 ,    0.0000,   -3.7500,   14.1420,  0.20954996E-01,  0.00000000E+00, -0.00000000E+00
Q13 ,    0.0000,   -1.8750,   14.1420,  0.10476431E-01,  0.00000000E+00, -0.00000000E+00
Q13 ,    0.0000,    0.0000,   14.1420, -0.00000000E+00,  0.00000000E+00, -0.00000000E+00
Q13 ,    0.0000,    1.8750,   14.1420, -0.10476431E-01,  0.00000000E+00, -0.00000000E+00
Q13 ,    0.0000,    3.7500,   14.1420, -0.20954996E-01,  0.00000000E+00, -0.00000000E+00
Q13 ,    1.8750,   -3.7500,   14.1420,  0.20956644E-01, -0.10479938E-01,  0.46113213E-05
Q13 ,    1.8750,   -1.8750,   14.1420,  0.10477574E-01, -0.10477574E-01,  0.34363425E-05
Q13 ,    1.8750,    0.0000,   14.1420, -0.00000000E+00, -0.10476431E-01, -0.00000000E+00
Q13 ,    1.8750,    1.8750,   14.1420, -0.10477574E-01, -0.10477574E-01, -0.34363425E-05
Q13 ,    1.8750,    3.7500,   14.1420, -0.20956644E-01, -0.10479938E-01, -0.46113213E-05
Q13 ,    3.7500,   -3.7500,   14.1420,  0.20960103E-01, -0.20960103E-01,  0.68490127E-05
Q13 ,    3.7500,   -1.8750,   14.1420,  0.10479938E-01, -0.20956644E-01,  0.46113213E-05
Q13 ,    3.7500,    0.0000,   14.1420, -0.00000000E+00, -0.20954996E-01, -0.00000000E+00
Q13 ,    3.7500,    1.8750,   14.1420, -0.10479938E-01, -0.20956644E-01, -0.46113213E-05
Q13 ,    3.7500,    3.7500,   14.1420, -0.20960103E-01, -0.20960103E-01, -0.68490127E-05
Q13 ,   -3.7500,   -3.7500,   21.2130,  0.20960630E-01,  0.20960630E-01,  0.00000000E+00
Q13 ,   -3.7500,   -1.8750,   21.2130,  0.10480315E-01,  0.20960630E-01,  0.00000000E+00
Q13 ,   -3.7500,    0.0000,   21.2130,  0.00000000E+00,  0.20960630E-01,  0.00000000E+00
Q13 ,   -3.7500,    1.8750,   21.2130, -0.10480315E-01,  0.20960630E-01,  0.00000000E+00
Q13 ,   -3.7500,    3.7500,   21.2130, -0.20960630E-01,  0.20960630E-01,  0.00000000E+00
Q13 ,   -1.8750,   -3.7500,   21.2130,  0.20960630E-01,  0.10480315E-01,  0.00000000E+00
Q13 ,   -1.8750,   -1.8750,   21.2130,  0.10480315E-01,  0.10480315E-01,  0.00000000E+00
Q13 ,   -1.8750,    0.0000,   21.2130,  0.00000000E+00,  0.10480315E-01,  0.00000000E+00
Q13 ,   -1.8750,    1.8750,   21.2130, -0.10480315E-01,  0.10480315E-01,  0.00000000E+00
Q13 ,   -1.8750,    3.7500,   21.2130, -0.20960630E-01,  0.10480315E-01,  0.00000000E+00
Q13 ,    0.0000,   -3.7500,   21.2130,  0.20960630E-01,  0.00000000E+00,  0.00000000E+00
Q13 ,    0.0000,   -1.8750,   21.2130,  0.10480315E-01,  0.00000000E+00,  0.00000000E+00
Q13 ,    0.0000,    0.0000,   21.2130,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,    0.0000,    1.8750,   21.2130, -0.10480315E-01,  0.00000000E+00,  0.00000000E+00
Q13 ,    0.0000,    3.7500,   21.2130, -0.20960630E-01,  0.00000000E+00,  0.00000000E+00
Q13 ,    1.8750,   -3.7500,   21.2130,  0.20960630E-01, -0.10480315E-01,  0.00000000E+00
Q13 ,    1.8750,   -1.8750,   21.2130,  0.10480315E-01, -0.10480315E-01,  0.00000000E+00
Q13 ,    1.8750,    0.0000,   21.2130,  0.00000000E+00, -0.10480315E-01,  0.00000000E+00
Q13 ,    1.8750,    1.8750,   21.2130, -0.10480315E-01, -0.10480315E-01,  0.00000000E+00
Q13 ,    1.8750,    3.7500,   21.2130, -0.20960630E-01, -0.10480315E-01,  0.00000000E+00
Q13 ,    3.7500,   -3.7500,   21.2130,  0.20960630E-01, -0.20960630E-01,  0.00000000E+00
Q13 ,    3.7500,   -1.8750,   21.2130,  0.10480315E-01, -0.20960630E-01,  0.00000000E+00
Q13 ,    3.7500,    0.0000,   21.2130,  0.00000000E+00, -0.20960630E-01,  0.00000000E+00
Q13 ,    3.7500,    1.8750,   21.2130, -0.10480315E-01, -0.20960630E-01,  0.00000000E+00
Q13 ,    3.7500,    3.7500,   21.2130, -0.20960630E-01, -0.20960630E-01,  0.00000000E+00
Q13 ,   -3.7500,   -3.7500,   28.2840,  0.20959825E-01,  0.20959825E-01,  0.23665126E-06
Q13 ,   -3.7500,   -1.8750,   28.2840,  0.10479835E-01,  0.20959301E-01,  0.21813124E-06
Q13 ,   -3.7500,    0.0000,   28.2840,  0.00000000E+00,  0.20959115E-01,  0.00000000E+00
Q13 ,   -3.7500,    1.8750,   28.2840, -0.10479835E-01,  0.20959301E-01, -0.21813124E-06
Q13 ,   -3.7500,    3.7500,   28.2840, -0.20959825E-01,  0.20959825E-01, -0.23665126E-06
Q13 ,   -1.8750,   -3.7500,   28.2840,  0.20959301E-01,  0.10479835E-01,  0.21813124E-06
Q13 ,   -1.8750,   -1.8750,   28.2840,  0.10479564E-01,  0.10479564E-01,  0.14951828E-06
Q13 ,   -1.8750,    0.0000,   28.2840,  0.00000000E+00,  0.10479448E-01,  0.00000000E+00
Q13 ,   -1.8750,    1.8750,   28.2840, -0.10479564E-01,  0.10479564E-01, -0.14951828E-06
